file date time magnification species mating_type replicate sampling_cnt indiv_per_frame indiv_per_volume bioarea_per_frame bioarea_per_volume major_mean major_sd minor_mean minor_sd gross_speed_mean gross_speed_sd net_speed_mean net_speed_sd sd_turning_mean time_diff
sample_0036 2018-03-26 9 2 Tet VI 6 0 6.42 0.207096774193548 14178.911716 457.384248903226 62.3617311721456 8.89520824924533 45.3117303846068 7.96820480719684 382.292580862713 93.9186708473581 233.8675 121.058911636718 0.55125 0
sample_0037 2018-03-26 9 2 Tet VII 1 0 1.50666666666667 0.0486021505376344 3815.57896933333 123.08319255914 71.7003655666993 6.07558924072501 46.6002031387467 0.484454277109256 509.16828677556 61.9112232558121 453.2825 86.8912279327819 0.3825 0
sample_0038 2018-03-26 9 2 Tet VII 2 0 0.993333333333333 0.0320430107526882 1802.75047866667 58.1532412473118 53.4355114139069 10.1856588058394 41.8406140627502 11.9992271150696 294.945871761089 179.296596438621 195.193333333333 231.057695248034 0.656666666666667 0
sample_0039 2018-03-26 9 2 Tet VII 3 0 1.09333333333333 0.0352688172043011 3056.89944533333 98.6096595268817 70.2092470717593 9.59741556671661 48.2949200347222 2.58112465491693 431.922398989899 93.0054512567816 364.536666666667 179.986581259085 0.416666666666667 0
sample_0040 2018-03-26 9 2 Tet VII 4 0 1.7 0.0548387096774194 3460.93530266667 111.64307427957 63.7492076313993 7.39003790865051 38.2131792999843 10.9199156935697 310.59378910188 143.555564870943 218.656666666667 151.012708162812 0.591666666666667 0
sample_0041 2018-03-26 9 2 Tet VII 5 0 0.58 0.0187096774193548 1974.59145533333 63.6964985591398 76.0804545039683 9.69841545826213 54.2568933928571 0.862911952043865 421.476171875 11.3860764586218 310.42 107.055966671643 0.26 0
sample_0042 2018-03-26 9 2 Tet VII 6 0 1 0.032258064516129 3305.02105066667 106.61358227957 74.9245109567589 4.68708105553967 56.1030586593251 2.33812719958127 454.779552209233 10.5387211480568 392.505 60.1818581467871 0.21 0
sample_0001 2018-03-26 17 2 Tet I 1 1 19.66 0.634193548387097 56219.1457306667 1813.5208300215 67.6789176984433 7.98212336699624 49.8344184367213 6.04508120894536 220.034725540281 45.3689378738519 152.117941176471 65.4085757874446 0.442058823529412 8
sample_0002 2018-03-26 17 2 Tet I 2 1 14.0466666666667 0.453118279569892 44593.1525693333 1438.48879255914 74.8709598708965 13.6142720505922 51.0163019555352 7.8629280381623 216.640692412683 49.6508762642041 148.096666666667 66.5533707197965 0.548484848484848 8
sample_0003 2018-03-26 17 2 Tet I 3 1 10.48 0.338064516129032 29208.7103093333 942.216461591398 67.9799417774159 7.60078240301069 49.7633889285576 7.76571455584428 219.168312908814 47.4234273814609 160.775238095238 78.7650449513645 0.402857142857143 8
sample_0004 2018-03-26 17 2 Tet I 4 1 7.14666666666667 0.230537634408602 15905.8329306667 513.091384860215 40.8497580268062 28.5083588194283 27.1979994285493 22.7468329916247 127.651052585376 84.9378814366481 83.96 80.7065081863685 0.939565217391304 8
sample_0005 2018-03-26 17 2 Tet I 5 1 8.7 0.280645161290323 30594.78672 986.928603870968 77.0396419255306 17.8076575178124 54.6339801540091 13.8854654294224 235.292197757227 57.9291988885465 164.646111111111 96.0010479194576 0.466111111111111 8
sample_0006 2018-03-26 17 2 Tet I 6 1 10.2533333333333 0.330752688172043 32158.4428866667 1037.36912537634 71.144006887957 9.38180947510233 52.0945717084762 7.84911214294126 222.859376169038 58.0147828986146 164.561 74.8391114957526 0.405 8
sample_0007 2018-03-26 17 2 Tet II 1 1 8.86 0.285806451612903 30306.945024 977.643387870968 75.3433279849903 11.6019995081016 54.7619223573918 7.55288991343161 245.766378701375 33.181424573158 115.642 65.6455520416817 0.556 8
sample_0008 2018-03-26 17 2 Tet II 2 1 3.68 0.118709677419355 11584.7900153333 373.70290372043 72.9193372662701 14.4385485020819 50.3684973523731 8.66379157978193 196.793868328788 44.7223789919851 68.998 34.3206995849444 0.496 8
sample_0009 2018-03-26 17 2 Tet II 3 1 7.29333333333333 0.235268817204301 21753.906994 701.738935290323 68.2455452439326 8.5995399458188 50.9243509902318 9.13047714085782 226.645912457082 83.0095564020731 57.4354545454545 35.1324233048722 0.600909090909091 8
sample_0010 2018-03-26 17 2 Tet II 4 1 8.15333333333333 0.263010752688172 29518.668874 952.215124967742 75.2643850092563 11.7177107840022 56.7043283636716 8.16831673432054 270.347202882716 40.6217290229769 155.56 81.9104022697972 0.408461538461538 8
sample_0011 2018-03-26 17 2 Tet II 5 1 12.8 0.412903225806452 41622.9796206667 1342.67676195699 74.9266331273036 9.89875432351528 54.1366152040866 8.17355702836777 239.763011712697 58.8680025476655 114.830476190476 81.473458345414 0.504285714285714 8
sample_0012 2018-03-26 17 2 Tet II 6 1 5.70666666666667 0.184086021505376 22602.8594513333 729.124498430107 81.2482974587363 9.52197403231772 60.7099147667065 3.65359783081299 217.495631260485 36.0677756305557 72.795 34.8313401571466 0.5325 8
sample_0013 2018-03-26 17 2 Tet III 1 1 2.58 0.0832258064516129 8425.49527133333 271.790170043011 83.1231462373946 18.4890057012838 54.1068326058237 4.58098297016176 308.971287114338 116.005719022092 244.86 167.841749424867 0.438 8
sample_0014 2018-03-26 17 2 Tet III 2 1 0.82 0.0264516129032258 2981.84394933333 96.1885144946236 77.763266757764 1.77953782679739 56.735742663216 5.62037412430602 225.439792960663 30.530381741637 153.94 10.6473095193105 0.653333333333333 8
sample_0015 2018-03-26 17 2 Tet III 3 1 7.02 0.226451612903226 34606.7738 1116.34754193548 90.5595891528108 8.90176560839252 66.1495738298573 9.02254865858175 304.439809239982 90.7793887362393 231.594666666667 124.112814686977 0.394666666666667 8
sample_0016 2018-03-26 17 2 Tet III 4 1 5.77333333333333 0.186236559139785 21326.4646546667 687.950472731183 76.4665389979541 13.0706980744934 54.9815024214152 7.92734672961048 285.84723572562 103.221625987415 220.209230769231 148.049530476658 0.356923076923077 8
sample_0017 2018-03-26 17 2 Tet III 5 1 4.9 0.158064516129032 14107.8540213333 455.092065204301 69.9182929399154 8.56088125372802 49.7209625655933 8.80007668359089 236.333338605839 86.0620272023263 152.095454545455 123.093155078878 0.601818181818182 8
sample_0018 2018-03-26 17 2 Tet III 6 1 8.68666666666667 0.280215053763441 31694.0531253333 1022.38881049462 77.3614017591475 5.4899734899171 59.1555535406648 4.76938951441925 271.712441948606 48.3257193753273 154.454166666667 99.3654042098551 0.4225 8
sample_0019 2018-03-26 17 2 Tet IV 1 1 7.96666666666667 0.256989247311828 20901.3436193333 674.236890946236 68.2789992946594 13.8882411227158 44.8261783521387 12.0927552540145 224.393997083288 76.5372566349258 122.756875 90.3025177735926 0.53375 8
sample_0020 2018-03-26 17 2 Tet IV 2 1 8.84666666666667 0.285376344086021 24397.3564046667 787.011496924731 68.8265617607289 9.62495499755358 49.3893558757984 6.48168547304149 257.848626158363 71.2054649095448 156.649444444444 106.015778263661 0.485 8
sample_0021 2018-03-26 17 2 Tet IV 3 1 14.4666666666667 0.466666666666667 43882.9625066667 1415.57943569892 71.6953620463537 7.53600023580578 49.8528419168887 8.01282667252446 244.554632189968 87.6477838612259 153.637407407407 108.975845933244 0.431481481481481 8
sample_0022 2018-03-26 17 2 Tet IV 4 1 5.75333333333333 0.185591397849462 17691.5605133333 570.695500430107 68.0034117827301 10.7565976485481 51.8065063792224 9.04216746597884 266.185222295447 68.2890584102624 120.525555555556 81.4561768853521 0.44 8
sample_0023 2018-03-26 17 2 Tet IV 5 1 14.6866666666667 0.473763440860215 37163.2387913333 1198.81415455914 65.0616866072279 8.77798300976604 46.1525960617225 7.47344173359339 232.742326827516 78.5709975206969 118.46 69.1153780096684 0.5915625 8
sample_0024 2018-03-26 17 2 Tet IV 6 1 6.16 0.198709677419355 19260.3106526667 621.300343634408 73.2333874237811 9.18781965378375 52.0320376864094 8.58573080536835 292.103319465452 55.4898387182799 121.254545454545 85.6293157001312 0.477272727272727 8
sample_0025 2018-03-26 17 2 Tet V 1 1 2.92666666666667 0.0944086021505376 11044.8289126667 356.284803634409 77.2300735462999 5.52424342529996 61.7078769854082 3.15391333502306 271.205917385297 50.891496829057 113.57 110.901364734615 0.536666666666667 8
sample_0026 2018-03-26 17 2 Tet V 2 1 2.44666666666667 0.0789247311827957 9118.53347666667 294.146241182796 80.3920147026153 12.8559149938926 55.9426753863893 4.16594650166651 296.72647832644 78.9717258172225 196.28625 123.835979647908 0.4975 8
sample_0027 2018-03-26 17 2 Tet V 3 1 3.56 0.114838709677419 11487.0373246667 370.549591118279 74.9948268230149 12.3884042662174 55.1941548809541 10.1551478912745 220.970869490751 48.6047767955349 76.9075 27.6665952308315 0.775 8
sample_0028 2018-03-26 17 2 Tet V 4 1 1.05333333333333 0.0339784946236559 4105.09716266667 132.42248911828 47.9359979583333 46.0321730385812 35.3636259916667 41.2180600117559 183.080649834437 123.018053494651 51.72 37.6180807591243 0.93 8
sample_0029 2018-03-26 17 2 Tet V 5 1 4.21333333333333 0.135913978494624 15711.165798 506.811799935484 82.618934662407 14.2564130733729 54.9414057034538 7.16249777646007 283.286096266063 75.101376112452 101.16875 74.1856800655336 0.6175 8
sample_0030 2018-03-26 17 2 Tet V 6 1 4.43333333333333 0.143010752688172 17418.9362546667 561.901169505376 77.8422636806985 9.90872915859955 56.9361802660102 8.36593018063274 289.477975311546 64.2596789442463 146.04 85.5700505016629 0.66375 8
sample_0031 2018-03-26 17 2 Tet VI 1 1 12.7666666666667 0.411827956989247 38221.624454 1232.95562754839 69.6524698746464 12.5017375639342 48.6031746682106 7.69818026329445 234.844477272301 54.5051395233888 102.294827586207 62.7397298721751 0.652758620689655 8
sample_0032 2018-03-26 17 2 Tet VI 2 1 9.34 0.301290322580645 30559.96716 985.805392258064 73.6484596883339 11.0406532980414 49.9620480234906 9.36157769760335 260.396442585119 44.3740734757915 112.044210526316 60.6793985097807 0.586315789473684 8
sample_0033 2018-03-26 17 2 Tet VI 3 1 4.02666666666667 0.12989247311828 13137.61343 423.793981612903 71.6364114110745 8.26930961072974 55.1286026667883 7.6051922061406 266.395699637492 55.4724103619718 140.372 86.6784584029453 0.549 8
sample_0034 2018-03-26 17 2 Tet VI 4 1 6.33333333333333 0.204301075268817 18775.867404 605.673142064516 67.1635025752281 10.7990152668102 49.6891143358439 6.98562598503726 272.749913187241 40.7821530674083 117.199230769231 73.5054618675305 0.552307692307692 8
sample_0035 2018-03-26 17 2 Tet VI 5 1 13.6 0.438709677419355 42166.9385246667 1360.22382337634 76.2320980027981 10.3395518084081 52.3831593363633 4.55293356721278 247.792468062633 63.5987106573337 131.106538461538 75.2991741756738 0.537692307692308 8
sample_0036 2018-03-26 17 2 Tet VI 6 1 8.9 0.287096774193548 27410.924842 884.223382 68.8611290635297 13.8604527765837 48.0914230560409 9.66013971308387 215.373506074192 46.87921274733 81.0882352941177 50.03842239161 0.704705882352941 8
sample_0037 2018-03-26 17 2 Tet VII 1 1 2.68 0.0864516129032258 9490.90932666666 306.158365376344 78.5153985300221 17.8842398777479 55.4213029172185 12.5592735548961 222.589751655629 153.131779915442 168.95 140.091701395907 0.473333333333333 8
sample_0038 2018-03-26 17 2 Tet VII 2 1 3.49333333333333 0.112688172043011 12186.3946353333 393.109504365591 76.8066933421657 6.59860194165684 56.1524937304973 4.57177066026452 276.178142469753 50.9390137613314 222.08625 92.4973302993119 0.25125 8
sample_0039 2018-03-26 17 2 Tet VII 3 1 1.63333333333333 0.0526881720430108 4969.331538 160.301017354839 70.0474167246724 9.33199739435839 53.0343851039171 4.15422329947125 133.125924686487 30.7442969348251 65.79 55.4795980518965 0.295 8
sample_0040 2018-03-26 17 2 Tet VII 4 1 3.62666666666667 0.116989247311828 11523.146498 371.71440316129 77.0983851710422 5.76262398175055 54.3296711807727 4.67324101562348 227.187124286513 89.1061741725865 148.738 95.9314076306608 0.398 8
sample_0041 2018-03-26 17 2 Tet VII 5 1 1.32666666666667 0.0427956989247312 5087.5246 164.113696774194 78.6393023843537 3.35444001588094 59.9700127931973 2.32693305157538 300.134967563184 57.5480034132052 262.03 106.546849789189 0.185 8
sample_0042 2018-03-26 17 2 Tet VII 6 1 2.69333333333333 0.0868817204301075 10846.4219013333 349.884577462366 81.1759977053491 5.03905938757223 60.4641458878199 2.57727812437673 309.814917292386 42.3714552155211 246.24 64.5979994530274 0.26 8
sample_0001 2018-03-27 8 2 Tet I 1 2 81.3066666666667 2.62279569892473 195553.741833333 6308.18522043011 64.4800282853132 7.73580373965306 43.9758469657796 7.42537305932575 278.213300775536 60.0163213063109 198.732594594595 93.1250502175118 0.476108108108108 23
sample_0002 2018-03-27 8 2 Tet I 2 2 35.2533333333333 1.13720430107527 92788.6465433333 2993.18214655914 65.6225861961312 8.76964060200027 46.7887805572347 7.03483784614711 253.249702644382 64.0447084933026 171.280952380952 95.538812028941 0.516071428571429 23
sample_0003 2018-03-27 8 2 Tet I 3 2 45.58 1.47032258064516 119787.088560667 3864.09963098925 66.4354282157724 8.03374972913157 46.2377382347747 5.74856525967958 260.76357978905 46.9046758200787 150.37119047619 84.2757672069779 0.546071428571429 23
sample_0004 2018-03-27 8 2 Tet I 4 2 65.98 2.12838709677419 170193.818036667 5490.12316247312 67.0424724942979 7.429450758904 46.8840415756293 5.59842355556605 261.04195355969 56.2873065320496 185.449797297297 92.7439391530169 0.433648648648649 23
sample_0005 2018-03-27 8 2 Tet I 5 2 74.94 2.41741935483871 193335.864822667 6236.64080073118 66.2153518583006 8.14110370697313 47.9897499039848 6.436504280458 259.60587004188 55.0843957412569 169.959931972789 92.0995148240058 0.493265306122449 23
sample_0006 2018-03-27 8 2 Tet I 6 2 56.7 1.82903225806452 149552.524946 4824.27499825806 68.0401119462653 9.12311561165461 48.0256998120885 6.31086912469331 265.781629495975 59.7595440959418 184.41 84.3019059128591 0.435714285714286 23
sample_0007 2018-03-27 8 2 Tet II 1 2 65.3066666666667 2.10666666666667 170548.590664667 5501.5674407957 68.1302466106711 8.52307218718019 47.8810555147033 6.53276355340232 293.314353164875 63.2471541164188 161.107593984962 94.9777375282514 0.527368421052632 23
sample_0008 2018-03-27 8 2 Tet II 2 2 60.8733333333333 1.96365591397849 160451.305148667 5175.84855318279 67.2533151797579 8.21137716991945 47.2003520860531 6.9394602578548 267.469631269338 61.5708219005049 132.784836065574 80.5769285851778 0.572950819672131 23
sample_0009 2018-03-27 8 2 Tet II 3 2 75.2666666666667 2.42795698924731 198945.231458 6417.58811154839 67.134229672621 9.36221844433647 46.9706542065613 8.23572646346624 274.603104310494 64.4378234730797 148.045751633987 87.4976478232175 0.557843137254902 23
sample_0010 2018-03-27 8 2 Tet II 4 2 44.6 1.43870967741935 112039.156134667 3614.16632692473 65.8618023323401 8.85388732265554 45.9993229521117 6.51814811479143 288.180295937112 60.4404533341434 146.321979166667 90.9960595864029 0.575 23
sample_0011 2018-03-27 8 2 Tet II 5 2 70.0133333333333 2.25849462365591 168678.264447333 5441.23433701075 64.4723728831716 8.69330709962342 45.0569219009164 7.48044598623364 265.809786062139 62.8477523593949 127.78427672956 79.8185367929721 0.61622641509434 23
sample_0012 2018-03-27 8 2 Tet II 6 2 66.9933333333333 2.1610752688172 180343.655296 5817.5372676129 67.1708110093198 9.37769496282975 47.8826665654501 6.89551776142342 289.212432568903 63.0376252547582 151.251666666667 90.5515844859066 0.567933333333333 23
sample_0013 2018-03-27 8 2 Tet III 1 2 35.84 1.15612903225806 102912.627055333 3319.76216307527 69.7078921700324 10.9620986006489 49.1684485062086 9.27116862235637 276.989545232687 87.1133043580414 167.32328125 105.388236942687 0.50234375 23
sample_0014 2018-03-27 8 2 Tet III 2 2 25.6333333333333 0.826881720430108 75384.927726 2431.77186212903 72.0466327331615 10.9785467807668 50.6441567642371 7.82047569123725 250.317976006345 73.5758651125249 141.594444444444 96.0776548034206 0.457555555555556 23
sample_0015 2018-03-27 8 2 Tet III 3 2 42.8266666666667 1.38150537634409 116116.204207333 3745.68400668817 68.2397192041579 10.3818802854179 47.6233755208019 7.30661387643545 267.434355599977 85.0102965617424 155.619885057471 112.456265664461 0.491149425287356 23
sample_0016 2018-03-27 8 2 Tet III 4 2 22.3 0.719354838709677 58146.537338 1875.69475283871 66.7631072877722 9.76032043312524 47.1699518486433 6.26986869436298 270.140626866146 102.203124552644 160.948333333333 130.756073246256 0.49625 23
sample_0017 2018-03-27 8 2 Tet III 5 2 36.24 1.16903225806452 100077.412142 3228.30361748387 68.5288940776896 9.27889161098848 48.5259372395935 6.71988511626605 280.73255494064 85.910200621776 164.315066666667 114.090896969387 0.4868 23
sample_0018 2018-03-27 8 2 Tet III 6 2 49.2 1.58709677419355 136957.516326 4417.9843976129 68.1043569760588 10.2876867532394 48.9423958097553 7.02146402291741 284.902643247254 84.3522902348926 165.686116504854 108.720246948465 0.488058252427184 23
sample_0019 2018-03-27 8 2 Tet IV 1 2 86.1266666666667 2.77827956989247 219962.124432 7095.55240103226 66.3839294520042 10.6363997742581 44.988066538792 8.29830163353877 274.832905493497 91.4984206934459 165.128844221106 116.630890718838 0.49894472361809 23
sample_0020 2018-03-27 8 2 Tet IV 2 2 68.0466666666667 2.19505376344086 181933.103729333 5868.80979772043 66.9905745732367 9.69180902328158 47.6110933094006 7.03672221749803 306.949840907297 77.5527808319927 186.234676258993 115.927078405713 0.468776978417266 23
sample_0021 2018-03-27 8 2 Tet IV 3 2 71.08 2.29290322580645 176864.149561333 5705.29514713978 67.0740473122224 10.1080013724274 45.7188061474866 6.11863409454784 299.305477798491 70.8050048887096 173.650540540541 107.130017273715 0.495472972972973 23
sample_0022 2018-03-27 8 2 Tet IV 4 2 80.9333333333333 2.61075268817204 206056.933146 6646.99784341935 67.2813360937681 9.24267051989777 46.1398760937889 6.84928742100137 290.234613996791 80.1016956888462 167.900727272727 109.224033524989 0.502060606060606 23
sample_0023 2018-03-27 8 2 Tet IV 5 2 79.1866666666667 2.55440860215054 192431.845876 6207.47889922581 64.8988013198146 11.219666015913 44.9756274480094 7.8096594810994 289.37673546439 83.4107497576849 148.812515337423 103.009539755651 0.544171779141104 23
sample_0024 2018-03-27 8 2 Tet IV 6 2 76.7933333333333 2.47720430107527 185997.191188 5999.90939316129 62.9302826519904 9.34491425150021 44.237162213225 6.8524967116648 302.593718565 70.8056491227576 180.850157068063 103.667632620472 0.532774869109948 23
sample_0025 2018-03-27 8 2 Tet V 1 2 22.14 0.714193548387097 67274.5494726667 2170.1467571828 70.6812951585481 9.49194073415835 49.95366306689 8.74913102124475 252.869118740926 65.128464083516 137.072 84.6497907584806 0.578888888888889 23
sample_0026 2018-03-27 8 2 Tet V 2 2 24.1066666666667 0.77763440860215 70241.111504 2265.84230658064 70.0382028347439 9.26068968034724 48.7507876371542 7.96330966300648 267.407617197673 61.2988172339313 147.844545454545 83.1985185012815 0.59 23
sample_0027 2018-03-27 8 2 Tet V 3 2 24.28 0.783225806451613 68863.5465413333 2221.40472713978 69.9110514869334 9.12000222841012 49.5911571973252 8.30159401621696 278.807660121809 85.4946675450566 168.309074074074 102.29062970547 0.567592592592593 23
sample_0028 2018-03-27 8 2 Tet V 4 2 32.14 1.03677419354839 94108.6947513333 3035.7643468172 70.7381827296194 8.96351119028429 50.5679265640664 6.86936966135452 305.18045695908 71.1783361653499 154.8294 91.3448188361227 0.5384 23
sample_0029 2018-03-27 8 2 Tet V 5 2 26.38 0.850967741935484 79923.5284106667 2578.17833582796 70.314948883865 10.0257579355065 49.3724676247936 9.20484136220587 303.964096728913 77.5859760767023 179.861090909091 110.176808655245 0.613818181818182 23
sample_0030 2018-03-27 8 2 Tet V 6 2 27.7133333333333 0.893978494623656 79664.3161306667 2569.81664937634 69.5278208004528 10.691894579166 48.0288777216577 8.61767300742966 305.164727816561 64.4690088440463 173.866315789474 99.6791278773972 0.583333333333333 23
sample_0031 2018-03-27 8 2 Tet VI 1 2 85.8466666666667 2.76924731182796 205348.741984 6624.15296722581 65.0889930824707 9.33824866743905 43.9752698170618 7.29417660688779 280.914729254709 67.4088412273525 153.083707317073 100.553709776984 0.581170731707317 23
sample_0032 2018-03-27 8 2 Tet VI 2 2 53.5866666666667 1.72860215053763 141850.180351333 4575.81226939785 67.0276287511058 9.45966302516649 46.716911270447 7.61653098227523 309.328257434356 58.6140187221337 149.441100917431 106.534783202999 0.58348623853211 23
sample_0033 2018-03-27 8 2 Tet VI 3 2 56.4733333333333 1.82172043010753 153103.862143333 4938.83426268817 69.0764811808837 8.57886717981418 48.755021256117 6.1438606787966 287.999753946448 55.3511371125104 146.163620689655 82.1610994422496 0.574224137931034 23
sample_0034 2018-03-27 8 2 Tet VI 4 2 80.12 2.58451612903226 194005.303104 6258.235584 64.9329338377303 7.68371518460221 45.1579316208654 6.54571840020685 290.992770657878 56.1258337489511 135.952899408284 91.1803873047455 0.637988165680473 23
sample_0035 2018-03-27 8 2 Tet VI 5 2 54.04 1.74322580645161 141023.151320667 4549.13391356989 68.2959068641552 15.3445416760812 46.7271640299123 8.15623249054143 283.886809335969 62.7144118584918 145.403596491228 96.5550897191215 0.598684210526316 23
sample_0036 2018-03-27 8 2 Tet VI 6 2 41.38 1.33483870967742 109842.428782667 3543.30415427957 67.3044187092969 7.97503016081588 48.0699716710827 5.22530973265911 290.825164436898 58.040989314316 142.011625 83.1336155172594 0.5655 23
sample_0037 2018-03-27 8 2 Tet VII 1 2 25.1333333333333 0.810752688172043 66308.5646053333 2138.98595501075 67.354771207157 8.93295330031602 49.3808734102128 6.6984860894985 356.143522049592 101.774698745696 292.184901960784 134.779791651012 0.272156862745098 23
sample_0038 2018-03-27 8 2 Tet VII 2 2 25.1266666666667 0.810537634408602 70083.649716 2260.76289406452 66.8552114975688 10.5584396288402 47.4060458132979 10.5006139049216 356.727841836978 127.729382796373 286.631090909091 154.040515229342 0.353272727272727 23
sample_0039 2018-03-27 8 2 Tet VII 3 2 21.9 0.706451612903226 59052.1683013333 1904.90865488172 68.3834429133724 7.81579606246192 47.786732463901 6.99659973572346 351.664864458234 122.432681106643 275.149245283019 157.779770223331 0.299056603773585 23
sample_0040 2018-03-27 8 2 Tet VII 4 2 38.9533333333333 1.25655913978495 97580.462806 3147.75686470968 66.6037725945124 7.65926392243014 47.6425598562523 6.35527124839655 312.782142778185 126.134223302128 245.552173913043 158.08411701546 0.298405797101449 23
sample_0041 2018-03-27 8 2 Tet VII 5 2 32.3266666666667 1.04279569892473 85691.90437 2764.25497967742 67.4306056656088 8.93613914808117 47.8494124949204 7.81474076724801 361.444619369635 108.546366724518 282.506338028169 156.539431456372 0.309154929577465 23
sample_0042 2018-03-27 8 2 Tet VII 6 2 19.9666666666667 0.644086021505376 55715.2293206667 1797.26546195699 68.826172786916 9.80699167253426 50.8418913193778 7.58005341368814 334.710147885333 126.349571162889 252.704 151.645757823562 0.291428571428571 23
sample_0001 2018-03-27 18 2 Tet I 1 3 206.493333333333 6.6610752688172 461140.838462667 14875.5109181505 63.1757160537099 7.29754734210608 43.3850534206517 5.81619579007893 291.885415739551 60.9669929702404 201.908762088975 102.043440204526 0.508220502901354 33
sample_0002 2018-03-27 18 2 Tet I 2 3 148.153333333333 4.77913978494624 325450.883082 10498.4155832903 62.342187872968 10.798672246565 41.2990882230916 7.49868938216697 273.271509647278 65.3697228174748 174.975749318801 102.652776144576 0.553514986376022 33
sample_0003 2018-03-27 18 2 Tet I 3 3 143.046666666667 4.61440860215054 310580.222774 10018.7168636774 62.1548718731887 7.66616889363082 42.1865879116267 6.41855361556588 279.746339129733 58.9255306857368 171.154970238095 98.3659070898604 0.593452380952381 33
sample_0004 2018-03-27 18 2 Tet I 4 3 192.673333333333 6.2152688172043 401446.184798667 12949.8769289892 61.3976139396315 9.74532264979003 41.3159635645147 6.08820809525245 285.052641545014 57.9431371130074 174.457104166667 100.565013851797 0.576291666666667 33
sample_0005 2018-03-27 18 2 Tet I 5 3 146.68 4.73161290322581 308129.570556667 9939.66356634408 62.528655026484 8.01009095675419 41.8777031527769 5.89586822858349 300.590671447817 59.7445751336208 187.522625 99.8154996569729 0.56378125 33
sample_0006 2018-03-27 18 2 Tet I 6 3 152.44 4.91741935483871 305453.171525333 9853.32811372043 59.6228667504526 9.14463861619954 39.9783553705086 6.38426513045834 286.8516003709 62.7713282205461 182.854285714286 102.161165492324 0.587417582417582 33
sample_0007 2018-03-27 18 2 Tet II 1 3 132.84 4.28516129032258 312734.199444 10088.1999820645 63.6304662666745 8.36888666345248 43.9534515261292 6.86861890159581 293.619896791842 66.1252349844598 144.875214723926 95.1054968489037 0.60441717791411 33
sample_0008 2018-03-27 18 2 Tet II 2 3 134.713333333333 4.34559139784946 291514.966138 9403.70858509677 60.3680338624476 10.1571023840719 41.2329132820986 7.92895214759538 296.313981198923 66.050405830324 139.660135135135 91.6027530487286 0.655351351351351 33
sample_0009 2018-03-27 18 2 Tet II 3 3 162.153333333333 5.23075268817204 355398.154947333 11464.4566112043 62.1797390099235 8.65383988750822 42.0873889524056 6.19571235954194 297.923869557457 57.7840475813352 138.057222222222 88.8461579936865 0.645681818181818 33
sample_0010 2018-03-27 18 2 Tet II 4 3 177.52 5.72645161290323 400905.449928 12932.4338686452 62.191259520063 9.3878406702482 42.1224590244885 7.03754154634703 297.460760899288 60.6576854044355 137.464127310062 88.1438000639885 0.694517453798768 33
sample_0011 2018-03-27 18 2 Tet II 5 3 155.346666666667 5.01118279569892 349284.67846 11267.2476922581 62.9602933641737 8.81999872203698 42.6298720263888 6.76071690620345 306.812275383009 63.67382440682 143.478632075472 98.1422012211653 0.687853773584906 33
sample_0012 2018-03-27 18 2 Tet II 6 3 218.46 7.04709677419355 483634.274222667 15601.105620086 63.2133192124191 9.28224674574712 41.7025181305363 6.54394526812233 315.408288840267 61.9520098862166 151.771957236842 99.6341129245985 0.691381578947368 33
sample_0013 2018-03-27 18 2 Tet III 1 3 77.8933333333333 2.51268817204301 201539.353158667 6501.26945673118 67.351396203017 11.1261683390766 46.7352791498666 8.10170689903663 275.712883253744 83.9894375580077 155.024625 106.309874375787 0.5515625 33
sample_0014 2018-03-27 18 2 Tet III 2 3 78.2666666666667 2.5247311827957 207804.423693333 6703.36850623656 67.0916916007096 8.56611791464172 47.9196013422192 6.77664179357675 304.432046788086 84.0803673447141 175.669555555556 119.620888087493 0.528277777777778 33
sample_0015 2018-03-27 18 2 Tet III 3 3 63.16 2.03741935483871 165247.377135333 5330.56055275269 67.4252102270279 9.5603072495525 47.454800697957 6.82682080807992 289.469440582732 79.6090152525142 165.432910447761 110.640413178493 0.498358208955224 33
sample_0016 2018-03-27 18 2 Tet III 4 3 97.6533333333333 3.15010752688172 244053.777996 7872.702516 64.70841182015 9.58723690719303 45.4930941429993 7.92867605086463 295.702274863791 77.9968085710153 161.541846846847 105.719915788423 0.557387387387387 33
sample_0017 2018-03-27 18 2 Tet III 5 3 93.9866666666667 3.03182795698925 238160.374024 7682.59271045161 66.2957293939605 9.89962442203658 45.7053316517757 7.63595199222586 281.506455302591 82.1916244283933 145.880242718447 98.9381492598542 0.579660194174757 33
sample_0018 2018-03-27 18 2 Tet III 6 3 100.026666666667 3.22666666666667 244578.134777333 7889.61725088172 65.9669613646096 9.33908381432081 45.6221523677105 6.91063624141566 302.203692103381 86.5703340341014 168.740260869565 111.495398201087 0.550913043478261 33
sample_0019 2018-03-27 18 2 Tet IV 1 3 147.686666666667 4.76408602150538 336285.118137333 10847.9070366882 64.6960108459235 9.04559522404595 42.1720643704022 7.02051557421341 361.736019629991 80.0442034871803 203.388654292343 132.559057948642 0.601972157772622 33
sample_0020 2018-03-27 18 2 Tet IV 2 3 176.726666666667 5.70086021505376 425600.578051333 13729.0509048817 65.9265966552225 8.40475261466938 44.3161699750882 6.35554595240279 352.416955749753 80.148357455956 203.72719665272 123.44901217086 0.557573221757322 33
